,PSZ,SURP,DATE,HQ,ENGNAME,RUSNAME,TYPE,NEWDEV,FUNC1,FUNC2,FUNC3,CAP,RUBLE,STCAP,SHARES,PRICE,STPRICE,BONDS,LOC2,LOC3,YEAR,MONTH,DAY,ID,NEWENT,PROP,MAN,STAFF,SALE,OWN,PAI,AKTS,NEWFIRM,EXISTFIRM,EXISTFIRMNEWFUNC,NOBONDS,BONDSOK,BONDSWLIMIT,NOPROPRES,LANDLIMIT,PERMNEEDED,LANDBAN,NOMANRES,MANRESTYPE,NOSTAFFRES,LIMTRAINING,NOSALERES,TOBEARER,NAMEDINFORMED,NAMEDINFOFF,NOOWNRES,OWNRIGHTS,NOFOROWN,CHRISOWN,CROPS,LIVESTOCK,AGSERVICES,FORESTRY,FISHING,AG,MINING,CONSTRUCTION,MANUFACTURING,TRANSPORTATION,WHOLESALE,RETAIL,FINANCE,SERVICES,PUBADMIN,NONCLASS,INDUSTRY,MANUFOODS,MANUTEXTILES,MANUWOOD,MANUPAPER,MANUCHEMICALS,MANUANIMAL,MANUMINERAL,MANUMETALS,MANUMISC,ManufacturingIndustry,FOODSFLOUR,FOODSBEETSUGAR,FOODSMALTBEVS,MOSCOW,STPETE,PROV,HQCODE,HQProvince,MOSCOWProv,HQRegion,LOC1,OPProvince,OPRegion
2751,3-23237,3-0283,1903-07-03,TBST,Dangbizhen Gold Mining Co.,Ak. ob. D'iapigovskikh zolotykh rudnikov,1,1,1041,,,1500.0,9,1500,6000.0,250.0,250,0.0,,,1903,7,3,2752.0,1.0,5,4,8,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,.,.,0.0,.,9708,Outside Russia,Foreign
2752,3-23238,3-0295,1903-07-03,Baku,Surakhany Construction Materials and Drilling Co.,Surakhanskoe ak. ob. dlia izgotovleniia stroitel'nykh materialov i proizvodstva podriadnykh rabot,1,1,3250,1381.0,,500.0,9,500,2000.0,250.0,250,0.0,,,1903,7,3,2753.0,1.0,5,2,8,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MANUMINERAL,0.0,0.0,0.0,0.0,0.0,1.0,6101,Bakinskaia,0.0,Caucasus,6101,Bakinskaia,Caucasus
2753,3-23239,3-0296,1903-07-03,Baku,Motovilikha Drilling Co.,"Ob. neftianogo proizvodstva, podriadnogo bureniia i mekhanicheskikh zavodov ""Motovilikha""",1,2,1381,,,2400.0,9,2400,9600.0,250.0,250,1.0,,,1903,7,3,2754.0,0.0,6,4,8,2,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6101,Bakinskaia,0.0,Caucasus,6101,Bakinskaia,Caucasus
2754,3-23240,3-0297,1903-07-03,St. Petersburg,Petersburg Tourist Travel Agency,"Ak. ob. ""Turist""",1,1,4722,,,1500.0,9,1500,6000.0,250.0,250,0.0,,,1903,7,3,2755.0,1.0,5,0,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,9600,.,Entire Empire
2755,3-23253,3-0622,1903-07-03,St. Petersburg,"Russian Commercial and Mfg. Co. (warehouses, prin",Russkoe torgovopromyshlennoe tov.,4,1,4225,2700.0,,300.0,9,300,600.0,500.0,500,0.0,,,1903,7,3,2756.0,1.0,5,0,0,4,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,3701,Peterburgskaia,North
2756,3-23254,3-0623,1903-07-03,Lodz,Lodz Grand Hotel (also restaurant),"Ak. ob. ""Grand-Otel'"" v Lodzi",1,2,7011,5812.0,,600.0,9,600,1200.0,500.0,500,0.0,,,1903,7,3,2757.0,0.0,5,0,0,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5605,Petrokovskaia,0.0,Poland,5605,Petrokovskaia,Poland
2757,3-23255,3-0624,1903-07-03,Moscow [1905!,Nikolai and Mikhail Glass and Coal Co.,Nikolo-Mikhailovskoe ob. stekol'noi i kamennougol'noi promyshlennosti,1,2,3211,1211.0,,700.0,9,700,1400.0,500.0,500,0.0,1303.0,,1903,7,3,2758.0,0.0,1,2,8,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MANUMINERAL,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,4705,Khersonskaia,South
2758,3-23256,3-0625,1903-07-03,"Bochechki, Puti",ivl dist.  Bochechki Sugar Co.,Tov. Bochechanskogo pesochno-sveklosakharnogo zavoda,4,2,2063,,,800.0,9,800,800.0,1000.0,1000,0.0,,,1903,7,3,2759.0,0.0,1,0,8,4,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,1.0,0.0,0.0,0.0,1.0,2009,Kurskaia,0.0,Center,2009,Kurskaia,Center
2759,3-23257,3-0626,1903-07-03,St. Petersburg,Russian Explosion-Proof Container Co.,Russkoe ak. ob. dlia izgotovleniia bezopasnykh ot vzryva sosudov,1,1,3412,,,600.0,9,600,2400.0,250.0,250,0.0,,,1903,7,3,2760.0,1.0,5,0,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MANUMETALS,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,3701,Peterburgskaia,North
2760,3-23258,3-0627,1903-07-03,"Shenviz, Aleksa","androvsk d.Lepp and Wahlmann Mfg. Co. (cast iron, machinery)","Torgovopromyshlennoe ob. ""Lepp i Val'man""",1,2,3500,3312.0,,1200.0,9,1200,1200.0,1000.0,1000,0.0,1307.0,,1903,7,3,2761.0,0.0,1,2,8,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MANUMETALS,0.0,0.0,0.0,0.0,0.0,1.0,1302,Ekaterinoslavskaia,0.0,South,1302,Ekaterinoslavskaia,South
2761,3-23259,3-0628,1903-07-03,Kharkov,Kharkov Medical Services Co.,"Khar'kovskoe ak. ob. ""Vrachebnaia pomoshch'""",1,1,8060,,,500.0,9,500,2000.0,250.0,250,0.0,,,1903,7,3,2762.0,1.0,5,4,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4601,Kharkovskaia,0.0,South,4601,Kharkovskaia,South
2762,3-23261,3-0632,1903-07-03,Moscow,"Lanin Mfg. Co. (mineral water, fruit juices, wine","Tov. ""N. P. Lanin""",4,2,2086,2033.0,5182.0,400.0,9,400,400.0,1000.0,1000,0.0,,,1903,7,3,2763.0,0.0,5,0,0,4,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2401,Moskovskaia,Center
2763,3-23262,3-0633,1903-07-03,St. Petersburg,Northern Warehouse Co.,Severnoe ob. tovarnykh skladov-elevatorov,1,1,4425,,,1000.0,9,1000,4000.0,250.0,250,0.0,,,1903,7,3,2764.0,1.0,5,0,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,3701,Peterburgskaia,North
2764,3-23263,3-0634,1903-07-03,Moscow,Egorov Mfg. Co. (leather products),Russkoe-Avstriiskoe torgovopromyshlennoe tov. A. D. Egorova,4,2,3100,,,320.0,9,320,640.0,500.0,500,0.0,,,1903,7,3,2765.0,0.0,5,0,0,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MANUANIMAL,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2401,Moskovskaia,Center
2765,3-23264,3-0635,1903-07-03,Baku,Buniiatov Bros. Co. (petroleum storage and transp,"Ob. Kaspiiskoe torgovopromyshlennoe ob. ""Brat'ia A. i M. Buniiatovy""",1,1,5171,,,1500.0,9,1500,6000.0,250.0,250,0.0,200.0,,1903,7,3,2766.0,1.0,1,2,8,4,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wholesale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6101,Bakinskaia,0.0,Caucasus,6100,Bakinskaia,Caucasus
2766,3-23512,4-0058,1903-11-11,Warsaw,Warsaw Sports and Entertainment Co.,Varshavskoe sporto-uveselitel'noe ak. ob.,1,1,7900,5800.0,,300.0,9,300,1200.0,250.0,250,0.0,,,1903,11,11,2767.0,1.0,7,4,7,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5101,Varshavskaia,0.0,Poland,5101,Varshavskaia,Poland
2767,3-23543,3-0726,1903-11-18,Warsaw,Sable Fur Finishing Co.,"Ak. ob. parovoi fabriki otdelki, okraski i appretury mekhov ""Sobol'""",1,1,3999,2371.0,,300.0,9,300,1200.0,250.0,250,0.0,,,1903,11,18,2768.0,1.0,5,0,0,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MANUMISC,0.0,0.0,0.0,0.0,0.0,1.0,5101,Varshavskaia,0.0,Poland,5101,Varshavskaia,Poland
2768,3-23566,4-0101,1903-11-22,Lugansk,Ol'khov Bros. Brewing Co.,Il'inskoe ak. promyshlennoe ob. parovogo pivovarennogo zavoda br. Z. i Sh. Ol'khovykh v gorode Luganske,1,2,2082,2086.0,,300.0,9,300,1200.0,250.0,250,0.0,,,1903,11,22,2769.0,0.0,5,2,0,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,1.0,0.0,0.0,1.0,1308,Ekaterinoslavskaia,0.0,South,1308,Ekaterinoslavskaia,South
2769,3-23567,4-0102,1903-12-13,St. Petersburg,[sic!     Hammer Machinery Co.,"Tov. mekhanicheskikh i chugunoliteinykh zavodov ""Molot""",4,2,3500,3312.0,1381.0,500.0,9,500,1000.0,500.0,500,0.0,,,1903,12,13,2770.0,0.0,1,4,8,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MANUMETALS,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,6101,Bakinskaia,Caucasus
2770,3-23692,4-0003,1903-12-13,St. Petersburg,Russian Cement Sales Co.,Russkoe tov. torgovli tsementami,4,1,5039,3241.0,,250.0,9,250,500.0,500.0,500,0.0,,,1903,12,13,2771.0,1.0,5,0,0,4,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wholesale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,3701,Peterburgskaia,North
2771,3-23693,4-0056,1903-12-13,Astrakhan,Caspian Bavaria Brewing Co.,"Astrakhanskoe tov. proizvodstva pivovareniia i torgovli ""Kaspiiskaia Bavariia""",4,2,2082,,,300.0,9,300,300.0,1000.0,1000,0.0,,,1903,12,13,2772.0,0.0,5,2,2,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,1.0,0.0,0.0,1.0,0201,Astrakhanskaia,0.0,Volga-Ural,0201,Astrakhanskaia,Volga-Ural
2772,3-23698,4-0129,1903-12-13,St. Petersburg,Dvinsk Water Co.,Ak. ob. Dvinskogo vodoprovoda,1,2,4941,,,600.0,9,600,6000.0,100.0,100,0.0,,,1903,12,13,2773.0,0.0,5,0,0,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,0504,Vitebskaia,West
2773,3-23699,4-0153,1903-12-13,"Turgel, Weissen",nstein d.  Turgel Paper Co.,"Ak. ob. Estlianskoi pischebumazhnoi fabriki ""Turgel'""",1,2,2621,,,400.0,9,400,1600.0,250.0,250,0.0,,,1903,12,13,2774.0,0.0,1,2,8,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MANUPAPER,0.0,0.0,0.0,0.0,0.0,1.0,4903,Estlandskaia,0.0,Baltic,4903,Estlandskaia,Baltic
2774,3-23700,4-0154,1903-12-13,St. Petersburg,"Petersburg Tin Co. (tin, copper, other metals)",Ak. ob. Peterburgskoi fabriki zhestianykh izdelii,1,2,3312,3351.0,,1500.0,9,1500,6000.0,250.0,250,1.0,,,1903,12,13,2775.0,0.0,5,0,0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MANUMETALS,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,3701,Peterburgskaia,North
2775,3-23701,4-0155,1903-12-13,Odessa,Holzapfel Co. (ship paints resistant to marine pa,"Russkoe ak. ob. dlia proizvodstva sostavov ""Gol'tsapfel'"" v Odesse",1,2,2851,,,250.0,9,250,1000.0,250.0,250,0.0,,,1903,12,13,2776.0,0.0,5,0,0,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MANUCHEMICALS,0.0,0.0,0.0,0.0,0.0,1.0,4705,Khersonskaia,0.0,South,4705,Khersonskaia,South
2776,3-23702,4-0156,1903-12-13,Orel,Frommelt and Steiding Sausage Co.,Tov. kolbasnoi fabriki brat'ev Frommel't i R. A. Shteiding,4,2,2013,,,360.0,9,360,72.0,5000.0,5000,0.0,,,1903,12,13,2777.0,0.0,5,0,0,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,0.0,0.0,0.0,1.0,2901,Orlovskaia,0.0,Center,2901,Orlovskaia,Center
2777,3-23703,4-0157,1903-12-13,TBST,Alupka Hotel (1903),"Ak. ob. otelia-pensiona ""Alupka""",1,1,7011,,,400.0,9,400,1600.0,250.0,250,0.0,,,1903,12,13,2778.0,1.0,1,2,8,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,.,.,0.0,.,4107,Tavricheskaia,South
2778,3-23704,4-0158,1903-12-13,Vilna,Sheptovitskii Tobacco Co.,"Ak. ob tabachnoi fabriki ""Sheptovitskii"" v Vil'ne",1,2,2131,,,250.0,9,250,1000.0,250.0,250,0.0,,,1903,12,13,2779.0,0.0,5,0,0,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUFOODS,0.0,0.0,0.0,0.0,0.0,1.0,0401,Vilenskaia,0.0,West,0401,Vilenskaia,West
2779,3-23807,4-0004,1903-12-28,Moscow,Shchukin Paper Dyeing Co.,Tov. pischebumago-krasil'noi fabriki I. M. Shchukina,4,2,2641,,,300.0,9,300,600.0,500.0,500,0.0,,,1903,12,28,2780.0,0.0,5,0,0,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MANUPAPER,0.0,0.0,0.0,1.0,0.0,0.0,2401,Moskovskaia,1.0,Center,2401,Moskovskaia,Center
2780,3-23810,4-0072,1903-12-28,St. Petersburg,Magnesite Co. (also chemicals),"Tov. ""Magnezit""",4,2,3295,1459.0,2800.0,400.0,9,400,2000.0,200.0,200,0.0,,,1903,12,28,2781.0,0.0,1,2,8,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MANUMINERAL,0.0,0.0,0.0,0.0,1.0,0.0,3701,Peterburgskaia,0.0,North,4504,Ufimskaia,Volga-Ural
2781,3-23811,4-0073,1903-12-28,Syzran,"Rep'evka Flour Co. (also macaroni, biscuits, boxe",Tov. Rep'evskikh mel'nits i fabrik,4,2,2421,2098.0,2041.0,300.0,9,300,300.0,1000.0,1000,0.0,,,1903,12,28,2782.0,0.0,1,2,8,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUWOOD,0.0,0.0,0.0,0.0,0.0,1.0,3908,Simbirskaia,0.0,Volga-Ural,3908,Simbirskaia,Volga-Ural
2782,3-23812,4-0074,1903-12-28,Novaia Gol'chik,"kha, KineshMorokin and Tikhomirov Mfg. Co. (cotton textiles)","Tov. Nikol'sko-Bogoiavlenskoi manufaktury ""D. Morokin, I. Tikhomirov i Ko.""",4,2,2211,2281.0,,1000.0,9,1000,1000.0,1000.0,1000,0.0,,,1903,12,28,2783.0,0.0,1,2,8,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MANUTEXTILES,0.0,0.0,0.0,0.0,0.0,1.0,1806,Kostromskaia,0.0,Center,1806,Kostromskaia,Center
